D15,D4,0.546775492
V130,V329,0.546665399
V329,V130,0.546665399
V296,V310,0.546530076
V310,V296,0.546530076
V187,V234,0.546248883
V234,V187,0.546248883
V97,V339,0.54600125
V339,V97,0.54600125
V234,V296,0.545896765
V296,V234,0.545896765
V39,V81,0.545713138
V81,V39,0.545713138
V147,V301,0.545710972
V301,V147,0.545710972
V141,V162,0.545169182
V162,V141,0.545169182
V137,V306,0.545045475
V306,V137,0.545045475
V188,V246,0.545035234
V246,V188,0.545035234
V137,V276,0.545002136
V276,V137,0.545002136
V126,V339,0.544996101
V339,V126,0.544996101
V179,V234,0.544829243
V234,V179,0.544829243
V137,V332,0.544820204
V332,V137,0.544820204
V242,V252,0.544771681
V252,V242,0.544771681
V183,V185,0.544738562
V185,V183,0.544738562
V139,V149,0.544633062
V149,V139,0.544633062
V20,V31,0.544327492
V31,V20,0.544327492
V147,V238,0.543760264
V238,V147,0.543760264
V288,V315,0.543753064
V315,V288,0.543753064
V19,V26,0.543741283
V26,V19,0.543741283
V280,V339,0.543579559
V339,V280,0.543579559
V276,V320,0.543383543
V320,V276,0.543383543
V100,V130,0.543318311
V130,V100,0.543318311
V242,V247,0.543174642
V247,V242,0.543174642
V124,V298,0.542882635
V298,V124,0.542882635
V19,V31,0.542801462
V31,V19,0.542801462
V184,V301,0.542682798
V301,V184,0.542682798
V178,V215,0.54257255
V215,V178,0.54257255
V142,V162,0.542343734
V162,V142,0.542343734
V234,V299,0.542196938
V299,V234,0.542196938
V130,V298,0.54187041
V298,V130,0.54187041
V136,V335,0.541852561
V335,V136,0.541852561
V229,V242,0.541839016
V242,V229,0.541839016
V161,V270,0.541767866
V270,V161,0.541767866
V209,V287,0.541520092
V287,V209,0.541520092
V23,V116,0.541278296
V116,V23,0.541278296
V308,V321,0.541263174
V321,V308,0.541263174
V136,V337,0.541260484
V337,V136,0.541260484
V98,V327,0.541209253
V327,V98,0.541209253
V310,V333,0.541192137
V333,V310,0.541192137
V104,V124,0.541173604
V124,V104,0.541173604
V314,V320,0.541041147
V320,V314,0.541041147
V64,V85,0.541030719
V85,V64,0.541030719
V234,V330,0.540851262
V330,V234,0.540851262
V124,V299,0.540809927
V299,V124,0.540809927
V134,V339,0.540506791
V339,V134,0.540506791
V165,V209,0.540298622
V209,V165,0.540298622
V135,V216,0.54008277
V216,V135,0.54008277
V318,V339,0.539837181
V339,V318,0.539837181
V190,V246,0.539755856
V246,V190,0.539755856
V17,V21,0.539648725
V21,V17,0.539648725
V299,V310,0.539515316
V310,V299,0.539515316
V265,V276,0.539433198
V276,V265,0.539433198
V61,V72,0.539398501
V72,V61,0.539398501
V97,V124,0.538864751
V124,V97,0.538864751
V130,V296,0.538755533
V296,V130,0.538755533
V140,V155,0.538245516
V155,V140,0.538245516
V100,V310,0.538240829
V310,V100,0.538240829
V247,V258,0.538100661
V258,V247,0.538100661
V137,V183,0.537925357
V183,V137,0.537925357
V106,V234,0.537858079
V234,V106,0.537858079
V100,V325,0.537712757
V325,V100,0.537712757
V124,V296,0.537698746
V296,V124,0.537698746
V130,V333,0.537620794
V333,V130,0.537620794
V234,V324,0.53667364
V324,V234,0.53667364
V24,V124,0.536455618
V124,V24,0.536455618
V103,V339,0.536396271
V339,V103,0.536396271
V37,V78,0.536311455
V78,V37,0.536311455
V140,V148,0.536309681
V148,V140,0.536309681
V226,V231,0.536215841
V231,V226,0.536215841
V310,V320,0.536066883
V320,V310,0.536066883
V104,V185,0.536037511
V185,V104,0.536037511
V181,V335,0.535847274
V335,V181,0.535847274
V106,V310,0.535818631
V310,V106,0.535818631
V97,V234,0.535808689
V234,V97,0.535808689
V33,V94,0.53572264
V94,V33,0.53572264
V144,V165,0.535568522
V165,V144,0.535568522
V287,V320,0.535487201
V320,V287,0.535487201
V124,V324,0.535360538
V324,V124,0.535360538
V310,V330,0.535249312
V330,V310,0.535249312
V295,V339,0.535126621
V339,V295,0.535126621
V236,V328,0.535099774
V328,V236,0.535099774
V215,V307,0.535055482
V307,V215,0.535055482
V236,V261,0.535001104
V261,V236,0.535001104
V231,V264,0.534660288
V264,V231,0.534660288
V234,V280,0.534430764
V280,V234,0.534430764
V181,V339,0.534283674
V339,V181,0.534283674
V161,V208,0.534139321
V208,V161,0.534139321
V310,V327,0.533924716
V327,V310,0.533924716
V182,V339,0.533827483
V339,V182,0.533827483
V285,V320,0.533699074
V320,V285,0.533699074
V181,V234,0.533419797
V234,V181,0.533419797
V43,V85,0.533415515
V85,V43,0.533415515
V104,V236,0.533405033
V236,V104,0.533405033
V310,V332,0.533322798
V332,V310,0.533322798
V310,V314,0.533148898
V314,V310,0.533148898
V130,V299,0.533111837
V299,V130,0.533111837
V215,V333,0.532986319
V333,V215,0.532986319
V199,V246,0.532962491
V246,V199,0.532962491
V234,V333,0.532762542
V333,V234,0.532762542
V193,V234,0.532640044
V234,V193,0.532640044
V106,V130,0.532592863
V130,V106,0.532592863
V173,V223,0.532520922
V223,V173,0.532520922
V58,V79,0.532488332
V79,V58,0.532488332
V66,V72,0.5319762
V72,V66,0.5319762
V103,V124,0.531779966
V124,V103,0.531779966
V124,V128,0.531712897
V128,V124,0.531712897
V130,V330,0.531637693
V330,V130,0.531637693
V128,V215,0.531465708
V215,V128,0.531465708
V234,V323,0.531314442
V323,V234,0.531314442
V130,V327,0.531227144
V327,V130,0.531227144
V139,V153,0.53113906
V153,V139,0.53113906
D4,D5,0.531100564
D5,D4,0.531100564
V103,V234,0.531015084
V234,V103,0.531015084
V128,V234,0.530810415
V234,V128,0.530810415
V163,V271,0.530803459
V271,V163,0.530803459
V234,V308,0.530782616
V308,V234,0.530782616
V96,V234,0.53066046
V234,V96,0.53066046
V215,V329,0.530609936
V329,V215,0.530609936
V124,V333,0.530336329
V333,V124,0.530336329
V124,V280,0.530328945
V280,V124,0.530328945
V86,V200,0.53030385
V200,V86,0.53030385
V15,V94,0.530227305
V94,V15,0.530227305
V234,V295,0.53013801
V295,V234,0.53013801
V166,V278,0.530055851
V278,V166,0.530055851
V130,V332,0.529982208
V332,V130,0.529982208
V23,V115,0.529881278
V115,V23,0.529881278
V229,V244,0.52987767
V244,V229,0.52987767
V199,V201,0.529656389
V201,V199,0.529656389
V244,V247,0.529512469
V247,V244,0.529512469
V134,V234,0.529400223
V234,V134,0.529400223
V234,V318,0.52937235
V318,V234,0.52937235
V111,V123,0.529337565
V123,V111,0.529337565
V138,V141,0.52907603
V141,V138,0.52907603
V209,V338,0.528998768
V338,V209,0.528998768
V62,V67,0.528876807
V67,V62,0.528876807
V26,V34,0.528685208
V34,V26,0.528685208
V99,V130,0.528353188
V130,V99,0.528353188
V234,V332,0.528307363
V332,V234,0.528307363
V323,V339,0.528261806
V339,V323,0.528261806
V65,V88,0.528177515
V88,V65,0.528177515
V96,V124,0.528073718
V124,V96,0.528073718
V252,V267,0.527781229
V267,V252,0.527781229
V209,V285,0.527721334
V285,V209,0.527721334
V105,V215,0.52763794
V215,V105,0.52763794
V96,V339,0.527596282
V339,V96,0.527596282
V124,V134,0.527566337
V134,V124,0.527566337
V130,V204,0.527487557
V204,V130,0.527487557
V139,V154,0.52735234
V154,V139,0.52735234
V87,V246,0.527277226
V246,V87,0.527277226
V310,V324,0.527207972
V324,V310,0.527207972
V40,V60,0.527191755
V60,V40,0.527191755
V97,V310,0.526900986
V310,V97,0.526900986
V130,V320,0.526898649
V320,V130,0.526898649
V280,V310,0.526631462
V310,V280,0.526631462
V71,V73,0.526367079
V73,V71,0.526367079
V224,V252,0.526338697
V252,V224,0.526338697
V113,V123,0.526207541
V123,V113,0.526207541
V137,V324,0.526164742
V324,V137,0.526164742
V226,V264,0.526135163
V264,V226,0.526135163
V127,V234,0.526118872
V234,V127,0.526118872
V284,V287,0.526097808
V287,V284,0.526097808
V58,V71,0.52607014
V71,V58,0.52607014
V18,V21,0.52600324
V21,V18,0.52600324
V97,V137,0.525918544
V137,V97,0.525918544
V179,V215,0.525795384
V215,V179,0.525795384
V124,V323,0.525782955
V323,V124,0.525782955
V170,V246,0.525776683
V246,V170,0.525776683
V124,V295,0.525590248
V295,V124,0.525590248
V141,V163,0.525229959
V163,V141,0.525229959
V215,V298,0.52507664
V298,V215,0.52507664
V137,V331,0.525073797
V331,V137,0.525073797
V137,V204,0.525059921
V204,V137,0.525059921
V72,V93,0.52496668
V93,V72,0.52496668
V37,V246,0.524689427
V246,V37,0.524689427
V162,V272,0.524563818
V272,V162,0.524563818
V99,V310,0.524420872
V310,V99,0.524420872
V124,V308,0.52439984
V308,V124,0.52439984
V130,V324,0.524328997
V324,V130,0.524328997
V97,V130,0.52431492
V130,V97,0.52431492
V112,V123,0.524280704
V123,V112,0.524280704
V124,V328,0.524128003
V328,V124,0.524128003
V135,V338,0.523985876
V338,V135,0.523985876
V181,V236,0.523975831
V236,V181,0.523975831
V102,V234,0.523868688
V234,V102,0.523868688
V234,V307,0.523729092
V307,V234,0.523729092
V262,V267,0.523692369
V267,V262,0.523692369
V223,V267,0.523498431
V267,V223,0.523498431
V204,V310,0.523387086
V310,V204,0.523387086
V127,V215,0.523228453
V215,V127,0.523228453
V60,V81,0.523161072
V81,V60,0.523161072
V137,V280,0.523145359
V280,V137,0.523145359
V124,V318,0.523110574
V318,V124,0.523110574
V183,V216,0.522981176
V216,V183,0.522981176
V188,V194,0.522980469
V194,V188,0.522980469
V171,V181,0.522857945
V181,V171,0.522857945
V252,V258,0.522789297
V258,V252,0.522789297
V61,V67,0.522696352
V67,V61,0.522696352
V168,V339,0.522488063
V339,V168,0.522488063
V204,V216,0.522359847
V216,V204,0.522359847
V130,V280,0.522322036
V280,V130,0.522322036
V161,V272,0.522221285
V272,V161,0.522221285
V287,V303,0.522162633
V303,V287,0.522162633
V310,V323,0.522086899
V323,V310,0.522086899
V124,V168,0.52195661
V168,V124,0.52195661
V124,V127,0.521873733
V127,V124,0.521873733
V133,V234,0.521796663
V234,V133,0.521796663
V215,V332,0.52174001
V332,V215,0.52174001
V96,V310,0.521562729
V310,V96,0.521562729
V124,V332,0.52139173
V332,V124,0.52139173
V244,V252,0.520552515
V252,V244,0.520552515
V138,V162,0.520485459
V162,V138,0.520485459
V134,V137,0.520370806
V137,V134,0.520370806
V310,V318,0.520253104
V318,V310,0.520253104
V215,V296,0.52023066
V296,V215,0.52023066
V284,V289,0.520179448
V289,V284,0.520179448
V103,V310,0.520103544
V310,V103,0.520103544
V124,V179,0.520026159
V179,V124,0.520026159
V295,V310,0.519888573
V310,V295,0.519888573
V134,V310,0.519883049
V310,V134,0.519883049
V24,V114,0.519801502
V114,V24,0.519801502
V281,V283,0.519711106
V283,V281,0.519711106
V130,V323,0.519344336
V323,V130,0.519344336
V96,V130,0.51917492
V130,V96,0.51917492
V171,V188,0.51906939
V188,V171,0.51906939
V133,V339,0.518999713
V339,V133,0.518999713
V162,V271,0.51895905
V271,V162,0.51895905
V39,V59,0.518913788
V59,V39,0.518913788
V137,V318,0.518902827
V318,V137,0.518902827
V130,V134,0.518898136
V134,V130,0.518898136
V234,V317,0.518897229
V317,V234,0.518897229
V147,V158,0.518601831
V158,V147,0.518601831
V136,V209,0.518430097
V209,V136,0.518430097
V102,V124,0.518368851
V124,V102,0.518368851
V215,V299,0.518225439
V299,V215,0.518225439
V310,V326,0.518208056
V326,V310,0.518208056
V202,V339,0.518097751
V339,V202,0.518097751
V179,V339,0.517991203
V339,V179,0.517991203
V208,V315,0.517820598
V315,V208,0.517820598
V130,V318,0.517741408
V318,V130,0.517741408
V258,V264,0.51765982
V264,V258,0.51765982
V287,V310,0.517488027
V310,V287,0.517488027
V103,V130,0.517415206
V130,V103,0.517415206
V124,V183,0.517122369
V183,V124,0.517122369
V215,V330,0.517077666
V330,V215,0.517077666
V234,V294,0.516970236
V294,V234,0.516970236
V140,V154,0.516885191
V154,V140,0.516885191
V171,V185,0.516663583
V185,V171,0.516663583
V103,V137,0.516580589
V137,V103,0.516580589
V130,V326,0.51641839
V326,V130,0.51641839
V102,V339,0.516393758
V339,V102,0.516393758
V175,V320,0.516302337
V320,V175,0.516302337
V130,V295,0.516240248
V295,V130,0.516240248
V281,V284,0.516109055
V284,V281,0.516109055
V173,V284,0.516060194
V284,V173,0.516060194
V108,V123,0.5159426
V123,V108,0.5159426
V200,V228,0.515896791
V228,V200,0.515896791
V317,V339,0.515689771
V339,V317,0.515689771
V285,V310,0.515565553
V310,V285,0.515565553
V285,V303,0.515394948
V303,V285,0.515394948
V137,V295,0.51517109
V295,V137,0.51517109
V306,V310,0.51510177
V310,V306,0.51510177
V137,V277,0.514912971
V277,V137,0.514912971
V124,V133,0.514829777
V133,V124,0.514829777
V169,V170,0.514395828
V170,V169,0.514395828
V189,V246,0.513856526
V246,V189,0.513856526
V126,V310,0.513855254
V310,V126,0.513855254
V213,V339,0.513601771
V339,V213,0.513601771
V124,V307,0.513344731
V307,V124,0.513344731
V16,V26,0.513295527
V26,V16,0.513295527
V141,V161,0.513208089
V161,V141,0.513208089
V33,V57,0.512850774
V57,V33,0.512850774
V124,V213,0.512740074
V213,V124,0.512740074
V62,V83,0.512711123
V83,V62,0.512711123
V110,V123,0.512565625
V123,V110,0.512565625
V106,V215,0.512468276
V215,V106,0.512468276
V163,V270,0.512342819
V270,V163,0.512342819
V24,V116,0.512247193
V116,V24,0.512247193
V171,V330,0.511827956
V330,V171,0.511827956
V223,V230,0.511784559
V230,V223,0.511784559
V15,V57,0.511742293
V57,V15,0.511742293
V145,V165,0.511429942
V165,V145,0.511429942
V214,V338,0.51098997
V338,V214,0.51098997
V102,V310,0.510875521
V310,V102,0.510875521
V124,V182,0.510869539
V182,V124,0.510869539
V203,V216,0.510867077
V216,V203,0.510867077
V126,V130,0.51075941
V130,V126,0.51075941
V168,V310,0.510736511
V310,V168,0.510736511
V133,V310,0.510688529
V310,V133,0.510688529
V278,V338,0.510648095
V338,V278,0.510648095
V104,V219,0.510491604
V219,V104,0.510491604
V225,V252,0.510478406
V252,V225,0.510478406
V137,V182,0.510451336
V182,V137,0.510451336
V187,V205,0.510424884
V205,V187,0.510424884
V163,V208,0.510107346
V208,V163,0.510107346
V180,V216,0.509870454
V216,V180,0.509870454
V238,V300,0.509658529
V300,V238,0.509658529
V130,V133,0.509633176
V133,V130,0.509633176
V294,V339,0.50942735
V339,V294,0.50942735
V44,V170,0.509391803
V170,V44,0.509391803
V116,V125,0.509289716
V125,V116,0.509289716
V200,V258,0.50923042
V258,V200,0.50923042
V247,V267,0.509161662
V267,V247,0.509161662
V171,V299,0.509032879
V299,V171,0.509032879
V106,V171,0.509019353
V171,V106,0.509019353
V277,V320,0.509008687
V320,V277,0.509008687
V276,V338,0.508912446
V338,V276,0.508912446
V179,V310,0.508836248
V310,V179,0.508836248
V215,V306,0.508806308
V306,V215,0.508806308
V124,V178,0.508726475
V178,V124,0.508726475
V130,V306,0.508523327
V306,V130,0.508523327
V124,V317,0.508412864
V317,V124,0.508412864
V171,V328,0.508377534
V328,V171,0.508377534
V137,V323,0.508362717
V323,V137,0.508362717
V262,V264,0.508328686
V264,V262,0.508328686
V299,V321,0.508299971
V321,V299,0.508299971
V102,V130,0.508299013
V130,V102,0.508299013
V34,V94,0.508247372
V94,V34,0.508247372
V96,V137,0.508202922
V137,V96,0.508202922
V130,V213,0.508099708
V213,V130,0.508099708
V307,V321,0.508054828
V321,V307,0.508054828
V215,V324,0.507949291
V324,V215,0.507949291
V124,V294,0.507593727
V294,V124,0.507593727
V310,V317,0.507561708
V317,V310,0.507561708
V130,V168,0.507557093
V168,V130,0.507557093
V306,V321,0.507496344
V321,V306,0.507496344
V137,V181,0.507485449
V181,V137,0.507485449
V128,V321,0.507309055
V321,V128,0.507309055
V38,V87,0.507255462
V87,V38,0.507255462
V213,V310,0.507206574
V310,V213,0.507206574
V190,V205,0.507167834
V205,V190,0.507167834
V97,V215,0.507011608
V215,V97,0.507011608
V104,V171,0.506860954
V171,V104,0.506860954
V171,V297,0.50667079
V297,V171,0.50667079
V109,V123,0.506659252
V123,V109,0.506659252
V219,V328,0.506651539
V328,V219,0.506651539
V297,V321,0.506623521
V321,V297,0.506623521
V100,V124,0.506397415
V124,V100,0.506397415
V182,V216,0.506123451
V216,V182,0.506123451
V130,V179,0.50602362
V179,V130,0.50602362
V215,V280,0.506008277
V280,V215,0.506008277
V180,V339,0.505798366
V339,V180,0.505798366
V201,V258,0.505417003
V258,V201,0.505417003
V321,V330,0.505267626
V330,V321,0.505267626
V184,V235,0.505219832
V235,V184,0.505219832
V171,V183,0.505144201
V183,V171,0.505144201
V130,V317,0.505060673
V317,V130,0.505060673
V224,V247,0.505052116
V247,V224,0.505052116
V209,V335,0.504820718
V335,V209,0.504820718
V294,V310,0.504721426
V310,V294,0.504721426
V223,V286,0.504595181
V286,V223,0.504595181
V210,V272,0.504500857
V272,V210,0.504500857
V223,V253,0.504224031
V253,V223,0.504224031
V114,V125,0.503642455
V125,V114,0.503642455
V215,V323,0.50357
V323,V215,0.50357
V234,V297,0.50320779
V297,V234,0.50320779
V104,V217,0.50304981
V217,V104,0.50304981
V130,V314,0.503038129
V314,V130,0.503038129
V243,V257,0.5029776
V257,V243,0.5029776
V41,V65,0.502880179
V65,V41,0.502880179
V174,V289,0.502850947
V289,V174,0.502850947
V96,V215,0.502813443
V215,V96,0.502813443
V239,V300,0.50273724
V300,V239,0.50273724
V215,V318,0.502502613
V318,V215,0.502502613
V137,V168,0.502442636
V168,V137,0.502442636
V137,V310,0.5024171
V310,V137,0.5024171
V103,V215,0.502297524
V215,V103,0.502297524
V37,V86,0.502282104
V86,V37,0.502282104
V208,V313,0.502199809
V313,V208,0.502199809
V178,V339,0.501972638
V339,V178,0.501972638
V228,V229,0.501937394
V229,V228,0.501937394
V134,V215,0.501936841
V215,V134,0.501936841
V81,V85,0.501905964
V85,V81,0.501905964
V16,V32,0.501766533
V32,V16,0.501766533
V62,V66,0.501763667
V66,V62,0.501763667
V106,V321,0.501641674
V321,V106,0.501641674
V215,V295,0.501619752
V295,V215,0.501619752
V130,V294,0.501414223
V294,V130,0.501414223
V24,V115,0.50136768
V115,V24,0.50136768
V178,V310,0.501119665
V310,V178,0.501119665
V98,V287,0.501095674
V287,V98,0.501095674
V182,V310,0.500820756
V310,V182,0.500820756
V169,V281,0.500650881
V281,V169,0.500650881
V140,V153,0.499938095
V153,V140,0.499938095
V133,V137,0.499727372
V137,V133,0.499727372
V33,V73,0.499452214
V73,V33,0.499452214
V200,V244,0.499442517
V244,V200,0.499442517
V217,V328,0.499396911
V328,V217,0.499396911
V20,V61,0.499390166
V61,V20,0.499390166
V188,V257,0.499289794
V257,V188,0.499289794
V166,V216,0.499273961
V216,V166,0.499273961
V207,V215,0.499151985
V215,V207,0.499151985
V201,V228,0.498966478
V228,V201,0.498966478
V230,V247,0.498938629
V247,V230,0.498938629
V202,V234,0.49889668
V234,V202,0.49889668
V226,V339,0.498848334
V339,V226,0.498848334
V100,V339,0.498743413
V339,V100,0.498743413
V124,V204,0.4987039
V204,V124,0.4987039
V137,V179,0.498577927
V179,V137,0.498577927
V192,V205,0.498429556
V205,V192,0.498429556
V86,V201,0.498342256
V201,V86,0.498342256
V130,V178,0.498338449
V178,V130,0.498338449
V238,V301,0.498251646
V301,V238,0.498251646
V124,V327,0.498061083
V327,V124,0.498061083
V63,V84,0.497856038
V84,V63,0.497856038
V210,V327,0.49782787
V327,V210,0.49782787
V237,V297,0.497699242
V297,V237,0.497699242
V173,V174,0.497350919
V174,V173,0.497350919
V161,V271,0.497341677
V271,V161,0.497341677
V102,V137,0.497325644
V137,V102,0.497325644
V265,V339,0.497287187
V339,V265,0.497287187
V115,V125,0.497208267
V125,V115,0.497208267
V202,V310,0.496717406
V310,V202,0.496717406
V321,V333,0.496664014
V333,V321,0.496664014
V130,V182,0.496576269
V182,V130,0.496576269
V51,V94,0.49639623
V94,V51,0.49639623
V166,V320,0.496359088
V320,V166,0.496359088
V102,V215,0.496315975
V215,V102,0.496315975
V78,V228,0.496308823
V228,V78,0.496308823
V174,V210,0.496245371
V210,V174,0.496245371
V16,V94,0.495950279
V94,V16,0.495950279
V137,V317,0.495926368
V317,V137,0.495926368
V215,V297,0.495860267
V297,V215,0.495860267
V133,V215,0.49541216
V215,V133,0.49541216
V239,V301,0.494867227
V301,V239,0.494867227
V235,V297,0.494705518
V297,V235,0.494705518
V86,V228,0.494040086
V228,V86,0.494040086
V201,V244,0.493899839
V244,V201,0.493899839
V137,V202,0.493819503
V202,V137,0.493819503
V223,V254,0.493708743
V254,V223,0.493708743
V321,V328,0.493691739
V328,V321,0.493691739
V137,V213,0.493569662
V213,V137,0.493569662
V226,V337,0.493471375
V337,V226,0.493471375
V253,V274,0.493405375
V274,V253,0.493405375
V124,V212,0.493214542
V212,V124,0.493214542
V130,V202,0.493211244
V202,V130,0.493211244
V204,V321,0.493198167
V321,V204,0.493198167
V296,V303,0.493141063
V303,V296,0.493141063
V99,V124,0.49312042
V124,V99,0.49312042
V171,V329,0.493104883
V329,V171,0.493104883
V215,V317,0.492950547
V317,V215,0.492950547
V59,V80,0.492947767
V80,V59,0.492947767
V137,V166,0.492829958
V166,V137,0.492829958
V188,V197,0.49277613
V197,V188,0.49277613
V78,V86,0.492719452
V86,V78,0.492719452
V234,V328,0.492685024
V328,V234,0.492685024
V287,V325,0.492678788
V325,V287,0.492678788
V117,V120,0.492260691
V120,V117,0.492260691
V200,V242,0.491991326
V242,V200,0.491991326
V320,V335,0.491950138
V335,V320,0.491950138
V183,V310,0.491732849
V310,V183,0.491732849
V44,V228,0.491523904
V228,V44,0.491523904
V130,V212,0.491520374
V212,V130,0.491520374
V130,V137,0.491473766
V137,V130,0.491473766
V105,V171,0.491360418
V171,V105,0.491360418
V104,V233,0.49129921
V233,V104,0.49129921
V327,V339,0.491199272
V339,V327,0.491199272
V298,V303,0.491048779
V303,V298,0.491048779
V212,V310,0.491042669
V310,V212,0.491042669
V203,V207,0.491032672
V207,V203,0.491032672
V230,V252,0.490978655
V252,V230,0.490978655
V210,V271,0.490953612
V271,V210,0.490953612
V229,V246,0.490868488
V246,V229,0.490868488
V100,V210,0.490798626
V210,V100,0.490798626
V297,V310,0.49079841
V310,V297,0.49079841
V137,V294,0.490487355
V294,V137,0.490487355
V321,V329,0.49019492
V329,V321,0.49019492
V205,V268,0.489936942
V268,V205,0.489936942
V215,V294,0.489932151
V294,V215,0.489932151
V310,V331,0.489637876
V331,V310,0.489637876
V19,V32,0.489540726
V32,V19,0.489540726
V171,V298,0.489510789
V298,V171,0.489510789
V319,V338,0.489391012
V338,V319,0.489391012
V34,V57,0.489312967
V57,V34,0.489312967
V104,V232,0.48920784
V232,V104,0.48920784
V205,V335,0.489182095
V335,V205,0.489182095
V210,V330,0.489110256
V330,V210,0.489110256
V130,V287,0.489024328
V287,V130,0.489024328
V226,V274,0.488886035
V274,V226,0.488886035
V212,V339,0.48886642
V339,V212,0.48886642
V298,V321,0.48872805
V321,V298,0.48872805
V124,V297,0.488355293
V297,V124,0.488355293
V56,V72,0.488345472
V72,V56,0.488345472
V15,V73,0.488313997
V73,V15,0.488313997
V105,V321,0.488171894
V321,V105,0.488171894
V58,V67,0.487742215
V67,V58,0.487742215
V183,V210,0.487688448
V210,V183,0.487688448
V55,V77,0.487676499
V77,V55,0.487676499
V104,V234,0.487517834
V234,V104,0.487517834
V130,V285,0.487449513
V285,V130,0.487449513
V137,V263,0.487441147
V263,V137,0.487441147
V130,V183,0.487367906
V183,V130,0.487367906
V225,V247,0.487343987
V247,V225,0.487343987
V106,V210,0.48724754
V210,V106,0.48724754
V60,V303,0.487130543
V303,V60,0.487130543
V44,V258,0.487103577
V258,V44,0.487103577
V104,V321,0.486976592
V321,V104,0.486976592
V201,V242,0.486757774
V242,V201,0.486757774
V215,V328,0.486663313
V328,V215,0.486663313
V233,V328,0.4863229
V328,V233,0.4863229
V45,V170,0.486282192
V170,V45,0.486282192
V210,V299,0.486014159
V299,V210,0.486014159
V167,V234,0.485964899
V234,V167,0.485964899
V130,V203,0.485822133
V203,V130,0.485822133
V265,V337,0.485803827
V337,V265,0.485803827
V171,V296,0.485721461
V296,V171,0.485721461
V130,V331,0.485628344
V331,V130,0.485628344
V127,V321,0.48562797
V321,V127,0.48562797
V166,V337,0.485561792
V337,V166,0.485561792
V172,V173,0.485454027
V173,V172,0.485454027
V104,V218,0.485355037
V218,V104,0.485355037
V245,V250,0.485336199
V250,V245,0.485336199
V215,V331,0.485186803
V331,V215,0.485186803
V124,V181,0.485128164
V181,V124,0.485128164
V214,V226,0.485103894
V226,V214,0.485103894
V286,V288,0.484863452
V288,V286,0.484863452
V78,V93,0.484659452
V93,V78,0.484659452
V130,V297,0.484585814
V297,V130,0.484585814
V288,V314,0.484354764
V314,V288,0.484354764
V296,V321,0.484332324
V321,V296,0.484332324
V232,V328,0.484202954
V328,V232,0.484202954
V124,V180,0.484182111
V180,V124,0.484182111
V78,V85,0.484154145
V85,V78,0.484154145
V289,V313,0.483824301
V313,V289,0.483824301
V210,V329,0.483594419
V329,V210,0.483594419
V176,V246,0.483388511
V246,V176,0.483388511
V137,V178,0.483061053
V178,V137,0.483061053
V124,V326,0.483053724
V326,V124,0.483053724
V137,V180,0.483020347
V180,V137,0.483020347
V104,V310,0.482880112
V310,V104,0.482880112
V105,V210,0.482187989
V210,V105,0.482187989
V174,V208,0.482153308
V208,V174,0.482153308
V104,V231,0.48197234
V231,V104,0.48197234
V289,V314,0.481942322
V314,V289,0.481942322
V16,V57,0.481800012
V57,V16,0.481800012
V218,V328,0.481678569
V328,V218,0.481678569
V215,V278,0.481654989
V278,V215,0.481654989
V126,V215,0.480995415
V215,V126,0.480995415
V203,V310,0.480709994
V310,V203,0.480709994
V40,V43,0.480375083
V43,V40,0.480375083
V166,V277,0.480372123
V277,V166,0.480372123
V38,V246,0.480343334
V246,V38,0.480343334
V203,V339,0.480273995
V339,V203,0.480273995
V100,V137,0.480263289
V137,V100,0.480263289
V104,V130,0.480190214
V130,V104,0.480190214
V119,V120,0.480029286
V120,V119,0.480029286
V135,V263,0.479910809
V263,V135,0.479910809
V254,V274,0.47985226
V274,V254,0.47985226
V162,V208,0.479807434
V208,V162,0.479807434
V216,V226,0.479710659
V226,V216,0.479710659
V245,V251,0.479579308
V251,V245,0.479579308
V303,V329,0.479413517
V329,V303,0.479413517
V18,V22,0.479330916
V22,V18,0.479330916
V260,V261,0.479191977
V261,V260,0.479191977
V210,V335,0.479037439
V335,V210,0.479037439
V299,V303,0.47899665
V303,V299,0.47899665
V95,V124,0.478912451
V124,V95,0.478912451
V282,V300,0.478829101
V300,V282,0.478829101
V210,V298,0.478085064
V298,V210,0.478085064
V211,V234,0.478031429
V234,V211,0.478031429
V310,V328,0.477840151
V328,V310,0.477840151
V105,V303,0.477768356
V303,V105,0.477768356
V190,V257,0.477683103
V257,V190,0.477683103
V104,V215,0.477581519
V215,V104,0.477581519
V34,V73,0.477416812
V73,V34,0.477416812
V87,V201,0.477103266
V201,V87,0.477103266
V202,V321,0.477097085
V321,V202,0.477097085
V231,V328,0.477002501
V328,V231,0.477002501
V242,V249,0.476994999
V249,V242,0.476994999
V25,V34,0.476787078
V34,V25,0.476787078
V181,V216,0.476693592
V216,V181,0.476693592
V119,V122,0.476675509
V122,V119,0.476675509
V230,V264,0.476242032
V264,V230,0.476242032
V136,V214,0.476125628
V214,V136,0.476125628
V180,V310,0.47611287
V310,V180,0.47611287
V142,V163,0.476066952
V163,V142,0.476066952
V45,V258,0.475685059
V258,V45,0.475685059
V132,V339,0.475667186
V339,V132,0.475667186
V316,V339,0.475665002
V339,V316,0.475665002
V45,V228,0.475569184
V228,V45,0.475569184
V199,V205,0.475411403
V205,V199,0.475411403
V189,V194,0.475297128
